name,fold
st_clair_shores_mi-9034052-usa-noaa,train
bintulu-387a-mys-uhslc,train
cebu-379a-phl-uhslc,train
sibolga-122a-idn-uhslc,train
richmond-9414863-usa-noaa,train
holland_mi-9087031-usa-noaa,train
marysville_mi-9014084-usa-noaa,train
brockville_ontario-14400-can-meds,train
acajutla-082a-slv-uhslc,train
mona_island-9759938-usa-noaa,train
tauranga-073a-nzl-uhslc,train
batemans_bay_princess_jetty-216410-aus-bom,train
american_falls_ny-9063009-usa-noaa,train
ko_taphao_noi-148a-tha-uhslc,train
jurien_bay-jujur01-aus-bom,train
cooktown-h066003a-aus-bom,train
la_libertad-091a-ecu-uhslc,train
port_douglas-59040-aus-bom,train
alameda-9414750-usa-noaa,train
peel_inlet-plpee01-aus-bom,train
kota_kinabalu-386a-mys-uhslc,train
dry_dock_mi-9014087-usa-noaa,train
point_iroquois_mi-9099004-usa-noaa,train
perth_barrack_street_jetty-6223a-aus-bom,train
goderich_ontario-11860-can-meds,train
milwaukee_wi-9087057-usa-noaa,train
bluff-072a-nzl-uhslc,train
santa_barbara_ca-577a-usa-uhslc,train
kingston_ontario-13988-can-meds,train
harvey-dvhar01-aus-bom,train
la_jolla_ca-554a-usa-uhslc,train
ulukhaktok-6380-can-meds,train
lord_howe-399b-aus-uhslc,train
marsden_point-398a-nzl-uhslc,train
esperance-176a-aus-uhslc,train
burnie-344a-aus-uhslc,train
tioman-323a-mys-uhslc,train
hovell_pile-60721-aus-bom,train
bermagui-219470-aus-bom,train
winter_harbour_bc-8735-can-meds,train
matarani-094b-per-uhslc,train
davao-372b-phl-uhslc,train
santa_monica_ca-578a-usa-uhslc,train
acapulco-316-mex-unam,train
rodrigues-105a-mus-uhslc,train
nauru-004b-nru-uhslc,train
humboldt_bay_ca-576a-usa-uhslc,train
point_richards_corio_bay-60757-aus-bom,train
little_current_ontario-11195-can-meds,train
port_stanley_ontario-12400-can-meds,train
alitak-9457804-usa-noaa,train
manzanillo-395b-mex-uhslc,train
discovery_bay_at_discovery_bay_blv-dbd-usa-cdwr,train
erieau_ontario-12250-can-meds,train
sedili-324a-mys-uhslc,train
melbourne_williamstown-60780-aus-bom,train
point_edward_ontario-11940-can-meds,train
port_townsend-9444900-usa-noaa,train
hillarys-62237-aus-bom,train
cape_town-704a-zaf-uhslc,train
antofagasta-080a-chl-uhslc,train
yamba-60130-aus-bom,train
ogdensburg_ny-8311030-usa-noaa,train
port_inland_mi-9087096-usa-noaa,train
bamfield_bc-8545-can-meds,train
lorne-60790-aus-bom,train
tanjong_pagar-699a-sgp-uhslc,train
fort_wayne_mi-9044036-usa-noaa,train
urangan-59850-aus-bom,train
tacoma-9446484-usa-noaa,train
port_weller_ontario-13030-can-meds,train
brisbane_bar-59980-aus-bom,train
newcastle-60310-aus-bom,train
patricia_bay_bc-7277-can-meds,train
ushuaia-600a-arg-uhslc,train
port_angeles_wa-584a-usa-uhslc,train
rock_cut_mi-9076024-usa-noaa,train
low_head-60948-aus-bom,train
pointe_des_cascades-15220-can-meds,train
geting-326a-mys-uhslc,train
windmill_point-8636580-usa-noaa,train
tawau-385a-mys-uhslc,train
pointe_claire-15330-can-meds,train
jakarta-161a-idn-uhslc,train
lyttelton-667a-nzl-uhslc,train
geraldton-62290-aus-bom,train
st_johns-276b-can-uhslc,train
bella_bella_bc-8976-can-meds,train
mina_sulman-182a-bhr-uhslc,train
carnarvon-167a-aus-uhslc,train
west_ste_modeste-2595-can-meds,train
cairns-59060-aus-bom,train
rossport_ontario-10220-can-meds,train
north_sydney-612-can-meds,train
fishermans_landing-h052003b-aus-bom,train
sainte_anne_de_bellevue-16005-can-meds,train
halifax-490-can-meds,train
shute_harbour-59410-aus-bom,train
hay_point-59511-aus-bom,train
lucinda_offshore-59200-aus-bom,train
bar_harbor-8413320-usa-noaa,train
argentia-835-can-meds,train
riviere_au_renard-2330-can-meds,train
port_macquarie-207420-aus-bom,train
bar_point_ontario-12005-can-meds,train
wyndham-165a-aus-uhslc,train
port_lincoln-61900-aus-bom,train
queen_charlotte_city-9850-can-meds,train
port_hedland-169a-aus-uhslc,train
arrecife-arre-esp-ieo,train
hiron_point-134a-bgd-uhslc,train
port_adelaide_outer_harbor-61600-aus-bom,train
batiscan-3345-can-meds,train
port_alfred-3460-can-meds,train
mtl_rue_frontenac-15540-can-meds,train
cape_ferguson-h033007a-aus-bom,train
settlement_point-257b-bhs-uhslc,train
madeira-715a-bra-uhslc,train
churchill-274a-can-uhslc,train
saint_joseph_de_la_rive-3057-can-meds,train
broome-166a-aus-uhslc,train
buffalo_ny-9063020-usa-noaa,train
bundaberg_burnett_heads-59820-aus-bom,train
saint_john-65-can-meds,train
bay_waveland_yacht_club-8747437-usa-noaa,train
port_pirie-61800-aus-bom,train
montreal_jetee_1-15520-can-meds,train
buenos_aires-285a-arg-uhslc,train
apia-401b-wsm-uhslc,train
kanton-013b-kir-uhslc,train
mokuoloe-1612480-usa-noaa,train
rikitea-016a-fra-uhslc,train
nuku_alofa-038a-ton-uhslc,train
sado-ma79-jpn-jodc_jma,train
ogi-gs20-jpn-jodc_giaj,train
fushikitoyamako-0107-jpn-jodc_pahb,train
saigo-ma54-jpn-jodc_jma,train
rarotonga-023b-cok-uhslc,train
toyama-349a-jpn-uhslc,train
tobishima-gs25-jpn-jodc_giaj,train
miyako-ma09-jpn-jodc_jma,train
nanaoko-0106-jpn-jodc_pahb,train
ofunato-ma10-jpn-jodc_jma,train
yoshioka-hd26-jpn-jodc_jcg,train
niigatakonishiko-0103-jpn-jodc_pahb,train
kanazawako-0105-jpn-jodc_pahb,train
hachinohe-375a-jpn-uhslc,train
mutsuogawara-0110-jpn-jodc_pahb,train
hakodate-364a-jpn-uhslc,train
french_frigate-014a-usa-uhslc,train
ayukawa-ma11-jpn-jodc_jma,train
nuku_hiva-031a-fra-uhslc,train
penrhyn-024a-cok-uhslc,train
maizuru-ma55-jpn-jodc_jma,train
nawiliwili-1611400-usa-noaa,train
shimokita-ma74-jpn-jodc_jma,train
fukaura-ma57-jpn-jodc_jma,train
atka-9461710-usa-noaa,train
sakai-ma53-jpn-jodc_jma,train
maizuru-hd24-jpn-jodc_jcg,train
pago_pago-056a-asm-uhslc,train
abashiri-ma02-jpn-jodc_jma,train
okada-ma17-jpn-jodc_jma,train
kawaihae-552a-usa-uhslc,train
tsushima-ma72-jpn-jodc_jma,train
tago-gs22-jpn-jodc_giaj,train
awashima-hd25-jpn-jodc_jcg,train
onahama-ma12-jpn-jodc_jma,train
yaizu-gs23-jpn-jodc_giaj,train
honolulu_hawaii-057b-usa-uhslc,train
uwajima-ma40-jpn-jodc_jma,train
tomakomaihigashiko-0146-jpn-jodc_pahb,train
shirahama-ma27-jpn-jodc_jma,train
tappi-hd27-jpn-jodc_jcg,train
minamiizu-hd12-jpn-jodc_jcg,train
kashiwazaki-gs08-jpn-jodc_giaj,train
hanasaki-ma03-jpn-jodc_jma,train
johnston_atoll-1619000-usa-noaa,train
gobo-ma68-jpn-jodc_jma,train
matsumaeko-0121-jpn-jodc_pahb,train
oshoro-gs04-jpn-jodc_giaj,train
owase-ma24-jpn-jodc_jma,train
urakawa-hd02-jpn-jodc_jcg,train
naha-355a-jpn-uhslc,train
kurihamako-0161-jpn-jodc_pahb,train
miyakejima-357a-jpn-uhslc,train
muroran-hd03-jpn-jodc_jcg,train
kutsugatako-0129-jpn-jodc_pahb,train
hirarako-0151-jpn-jodc_pahb,train
nikolski-9462450-usa-noaa,train
kahului-1615680-usa-noaa,train
awayuki-ma69-jpn-jodc_jma,train
yokosuka-hd08-jpn-jodc_jcg,train
hamada-ma66-jpn-jodc_jma,train
pago_bay-1631428-usa-noaa,train
choshigyoko-ma64-jpn-jodc_jma,train
village_cove-9464212-usa-noaa,train
fukue-ma50-jpn-jodc_jma,train
naze-hd22-jpn-jodc_jcg,train
yonaguni-ma76-jpn-jodc_jma,train
keelung-341a-chn-uhslc,train
wajima-gs03-jpn-jodc_giaj,train
aburatsu-354a-jpn-uhslc,train
akune-gs15-jpn-jodc_giaj,train
aburatsubo-gs01-jpn-jodc_giaj,train
tajiri-gs10-jpn-jodc_giaj,val
benoa-163a-idn-uhslc,val
legaspi-371a-phl-uhslc,val
funchal-218b-prt-uhslc,val
cartagena-265b-col-uhslc,val
pisco-683b-per-uhslc,val
kozushima-hd09-jpn-jodc_jcg,val
simons_town-221a-zaf-uhslc,val
yorktown_uscg_training_center-8637689-usa-noaa,val
havre_de_grace-8574070-usa-noaa,val
galveston_bay_entrance-8771341-usa-noaa,val
port_vila-046b-vut-uhslc,val
sumoto-ma32-jpn-jodc_jma,val
st_helens-9439201-usa-noaa,val
prince_rupert_bc-9354-can-meds,val
steveston_bc-7607-can-meds,val
tenerife-ten-esp-da_mm,val
cabo_san_lucas-034-mex-unam,val
nylesund-823a-nor-uhslc,val
port_hedland-62590-aus-bom,val
ilha_fiscal_rj-280a-bra-uhslc,val
kushiro-350a-jpn-uhslc,val
redwood_city-9414523-usa-noaa,val
sand_point-9459450-usa-noaa,val
johor_baharu-321a-mys-uhslc,val
magueyes_island-9759110-usa-noaa,val
tanegashima-ma75-jpn-jodc_jma,val
easter-022c-chl-uhslc,val
ko_lak-328a-tha-uhslc,val
beaufort-8656483-usa-noaa,val
collingwood_ontario-11500-can-meds,val
kapingamarangi-029a-fsm-uhslc,val
wauna-9439099-usa-noaa,val
galets_60minute-gal-fra-cmems,val
point_reyes-9415020-usa-noaa,val
kaohsiung-340a-chn-uhslc,val
masirah-113a-omn-uhslc,val
baie_comeau-2840-can-meds,val
holland_cut_near_bethel_island-hol-usa-cdwr,val
point_lonsdale-60730-aus-bom,val
aarhus-aar-dnk-cmems,test
aberdeen-abe-gbr-bodc,test
aberdeen-abe-gbr-cmems,test
ajaccio_aspretto-300-fra-refmar,test
alesund-aes-nor-nhs,test
algeciras-alge-esp-ieo,test
alicante_i-ali-esp-da_mm,test
almeria-alm-esp-cmems,test
ancona-anx-ita-ispra,test
andenes-800a-nor-uhslc,test
arklowharbour-ark-irl-cmems,test
bagenkop-bag-dnk-cmems,test
bakar-bak-hrv-uz,test
ballen-bal-dnk-cmems,test
bangor-ban-gbr-cmems,test
barcelona-bar-esp-cmems,test
bari-bar-ita-ispra,test
barmouth-bar-gbr-bodc,test
barmouth-bar-gbr-cmems,test
barseback-bar-swe-cmems,test
bath-bath-nld-rws,test
bayonne_boucau-94-fra-refmar,test
belum-1263-deu-wsv,test
bergen-bgo-nor-nhs,test
bodo-boo-nor-nhs,test
bonanza-bon-esp-cmems,test
borkum_fischerbalje-bor-deu-bfg,test
bremervorde-71-deu-wsv,test
cadzand-cadzd-nld-rws,test
cagliari-cag-ita-ispra,test
calais-55-fra-refmar,test
carloforte-car-ita-ispra,test
cascais-209a-prt-uhslc,test
castletownbere_port-cas-irl-mi_c,test
catania-cat-ita-ispra,test
ceuta-207a-esp-uhslc,test
cherbourg_60minute-che-fra-cmems,test
civitavecchia-civ-ita-ispra,test
concarneau-160-fra-refmar,test
cordemais_60minute-cor-fra-cmems,test
coruna-cor-esp-cmems,test
crotone-cro-ita-ispra,test
cuxhaven-825a-deu-uhslc,test
cuxhaven_steubenhoft-77-deu-wsv,test
daugavgriva-dau-lva-cmems,test
dover-dov-gbr-bodc,test
drogden-dro-dnk-cmems,test
dunkerque-2-fra-refmar,test
euro_platform-eurpfm-nld-rws,test
ferrol-fer-esp-cmems,test
ferrol2-fer-esp-cmems,test
fishguard-fis-gbr-bodc,test
foglo_degerby-134252-fin-fmi,test
forsmark-for-swe-cmems,test
fos_sur_mer-719-fra-refmar,test
fredericia-fre-dnk-cmems,test
frederikshavn-fre-dnk-cmems,test
furuogrund-2055-swe-smhi,test
fynshav-fyn-dnk-cmems,test
galway_port-gal-irl-mi_c,test
gandia-gan-esp-cmems,test
genova-gen-ita-ispra,test
gibraltar-289a-gbr-uhslc,test
gijon-gij-esp-cmems,test
goidschalxoord-goidsod-nld-rws,test
goteborgorsh-819a-swe-uhslc,test
greifswald_wiek-gre-deu-bfg,test
hamina-ham-fin-cmems,test
hamina_pitajansaari-134254-fin-fmi,test
hammerfest-hft-nor-nhs,test
hanko_pikku_kolalahti-134253-fin-fmi,test
haringvliet_10-harvt10-nld-rws,test
hechthausen-83-deu-wsv,test
helgeroa-hro-nor-nhs,test
hesnaes-hes-dnk-cmems,test
heysham-hey-gbr-bodc,test
hoek_van_holland-hoekvhld-nld-rws,test
holyhead-hol-gbr-bodc,test
honningsvag-801a-nor-uhslc,test
hornbaek-hor-dnk-cmems,test
huelva-hue-esp-cmems,test
ibiza-ibi-esp-cmems,test
immingham-imm-gbr-bodc,test
itzehoe-87-deu-wsv,test
juten_sjov-35101-swe-smhi,test
kabelvag-kab-nor-nhs,test
kalix_storon-2157-swe-smhi,test
kaskinen-kas-fin-cmems,test
keizersveer-keizvr-nld-rws,test
kemi_ajos-100539-fin-fmi,test
kielholtenau-kie-deu-cmems,test
killybegs_port-kil-irl-mi_c,test
kinlochbervie-kin-gbr-bodc,test
klagshamn-kla-swe-cmems,test
kobenhavn-kob-dnk-cmems,test
kolka-kol-lva-cmems,test
kollmar-88-deu-wsv,test
korsor-kor-dnk-cmems,test
koserow-kos-deu-cmems,test
krautsand-89-deu-wsv,test
krimpen_ad_lek-krimpadlk-nld-rws,test
kronstadt-kro-rus-cmems,test
kungsholmsfort-2088-swe-smhi,test
kungsvik-kun-swe-cmems,test
lagos_algarve-723a-prt-uhslc,test
lampedusa-lam-ita-ispra,test
landsort-2073-swe-smhi,test
landsort_norra-2507-swe-smhi,test
le_conquet-152-fra-refmar,test
le_crouesty-185-fra-refmar,test
lehavre_60minute-leh-fra-cmems,test
leith-lei-gbr-bodc,test
lerwick-293a-gbr-uhslc,test
lessablesdolonne_60minute-les-fra-cmems,test
leuchtturm_alte_wese-4094-deu-wsv,test
lichteiland_goeree-lichtelgre-nld-rws,test
livorno-liv-ita-ispra,test
luhort-91-deu-wsv,test
lymington-lym-gbr-cco,test
maassluis-maasss-nld-rws,test
malaga-mal-esp-cmems,test
maloy-may-nor-nhs,test
marseille-824a-fra-uhslc,test
marviken-2076-swe-smhi,test
melilla-mel-esp-cmems,test
milford_haven-mha-gbr-bodc,test
millport-mil-gbr-bodc,test
moerdijk-moerdk-nld-rws,test
motril-mot-esp-cmems,test
mumbles-mum-gbr-bodc,test
napoli-nap-ita-ispra,test
narvik-nvk-nor-nhs,test
newhaven-new-gbr-cmems,test
newlyn-new-gbr-bodc,test
nice-339-fra-refmar,test
noordwijk_meetpost-noordwmpt-nld-rws,test
nordrerose-nor-dnk-cmems,test
north_shields-nsh-gbr-bodc,test
olandsnorraudde-ola-swe-cmems,test
ortona-ort-ita-ispra,test
oscarsborg-osc-nor-nhs,test
oskarshamn-2085-swe-smhi,test
otranto-otr-ita-ispra,test
oulu-oul-fin-cmems,test
palermo-pal-ita-ispra,test
palinuro-pal-ita-ispra,test
palma-palm-esp-ieo,test
parnu-par-est-cmems,test
pietarsaari-pie-fin-cmems,test
pietarsaari_leppaluoto-134250-fin-fmi,test
plymouth-ply-gbr-cmems,test
pori-por-fin-cmems,test
pori_mantyluoto_kallo-134266-fin-fmi,test
port_bloc-15-fra-refmar,test
port_vendres-75-fra-refmar,test
portellen-por-gbr-cmems,test
porterin-por-gbr-cmems,test
porto_empedocle-por-ita-ispra,test
porto_torres-por-ita-ispra,test
portpatrick-por-gbr-cmems,test
portrush-pru-gbr-bodc,test
raahe-raa-fin-cmems,test
rak_noord-raknd-nld-rws,test
ratan-2056-swe-smhi,test
rauma-rau-fin-cmems,test
ravenna-rav-ita-ispra,test
reggio_calabria-reg-ita-ispra,test
ringhals-2105-swe-smhi,test
robbensudsteert-4110-deu-wsv,test
rodvig-rod-dnk-cmems,test
ronne-ron-dnk-cmems,test
roompot_binnen-roompbnn-nld-rws,test
rorvik-rvk-nor-nhs,test
roscoff_60minute-ros-fra-cmems,test
sagunto-sag-esp-cmems,test
sainildas_60minute-sai-fra-cmems,test
saint_malo-410-fra-refmar,test
saint_nazaire-37-fra-refmar,test
salerno-sal-ita-ispra,test
sandown_pier-sdp-gbr-cco,test
santander-san-esp-cmems,test
sassnitz-sas-deu-cmems,test
schulau-96-deu-wsv,test
sheerness-she-gbr-bodc,test
simrishamn-sim-swe-cmems,test
sjaellandsodde-sja-dnk-cmems,test
skagen-ska-dnk-cmems,test
skagsudde-2321-swe-smhi,test
slipshavn-sli-dnk-cmems,test
smogen-smo-swe-cmems,test
socoa_60minute-soc-fra-cmems,test
spikarna-2061-swe-smhi,test
spodsbjerg-spo-dnk-cmems,test
stadersand-98-deu-wsv,test
stavanger-svg-nor-nhs,test
stavenisse-stavnse-nld-rws,test
stenungsund-2110-swe-smhi,test
sthelier-sth-gbr-cmems,test
stockholm-sto-swe-cmems,test
stor_sperrwerk_bp-99-deu-wsv,test
stornoway-295a-gbr-uhslc,test
stpetersburg-stp-rus-cmems,test
tallinn-tal-est-cmems,test
taranto-tar-ita-ispra,test
tarifa-tari-esp-ieo,test
tejn-tej-dnk-cmems,test
terschelling_noordzee-terslnze-nld-rws,test
texel_noordzee-texnze-nld-rws,test
tobermory-tob-gbr-cmems,test
toulon_60minute-tou-fra-cmems,test
tregde-804a-nor-uhslc,test
tromso-tos-nor-nhs,test
trondheim-trd-nor-nhs,test
turku-tur-fin-cmems,test
turku_ruissalo_saaronniemi-134225-fin-fmi,test
ullapool-ull-gbr-bodc,test
vaasa-vaa-fin-cmems,test
valencia-val-esp-cmems,test
vardo-805a-nor-uhslc,test
vardo-vaw-nor-nhs,test
venezia-vene-ita-cv,test
vieste-vie-ita-ispra,test
viken-vik-swe-cmems,test
viker-vik-nor-nhs,test
villagarcia-vil-esp-cmems,test
visby-vis-swe-cmems,test
vlaardingen-vlaardgn-nld-rws,test
warnemunde-war-deu-bfg,test
westkapelle-westkple-nld-rws,test
weymouth-wey-gbr-cmems,test
whitby-whi-gbr-bodc,test
wick-wic-gbr-bodc,test
wladyslawowo-wla-pol-eseas,test
workington-wor-gbr-cmems,test
