name,fold
jackson_bay-65180-nzl-bom,train
exmouth-62435-aus-bom,train
penang-144a-mys-uhslc,train
newlyn-new-gbr-bodc,train
portellen-por-gbr-cmems,train
dover-dov-gbr-bodc,train
wells-8419317-usa-noaa,train
vancouver-9440083-usa-noaa,train
pago_pago-056a-asm-uhslc,train
newhaven-new-gbr-cmems,train
misumi-ma46-jpn-jodc_jma,train
moji-hd17-jpn-jodc_jcg,train
midway-050a-usa-uhslc,train
whyalla-61840-aus-bom,train
halifax-490-can-meds,train
wierumergronden-wiermgdn-nld-rws,train
townsville-334a-aus-uhslc,train
tauranga-073a-nzl-uhslc,train
hamada-ma66-jpn-jodc_jma,train
cape_ferguson-h033007a-aus-bom,train
port_kembla-342a-aus-uhslc,train
port_hardy_bc-8408-can-meds,train
toke_point-9440910-usa-noaa,train
kukup-325a-mys-uhslc,train
pori-por-fin-cmems,train
castletownbere_port-cas-irl-mi_c,train
prince_rupert_bc-9354-can-meds,train
stenungsund-2110-swe-smhi,train
kahului-1615680-usa-noaa,train
pascagoula_noaa_lab-8741533-usa-noaa,train
haringvliet_10-harvt10-nld-rws,train
red_dog_dock-9491094-usa-noaa,train
le_crouesty-185-fra-refmar,train
goteborgorsh-819a-swe-uhslc,train
oudeschild-oudsd-nld-rws,train
heimsjo-hei-nor-nhs,train
apia-401b-wsm-uhslc,train
vieste-vie-ita-ispra,train
cherbourg_60minute-che-fra-cmems,train
genova-gen-ita-ispra,train
sydney_port_jackson-213470-aus-bom,train
fernandina_beach-8720030-usa-noaa,train
tago-gs22-jpn-jodc_giaj,train
dublin_port-dub-irl-mi_c,train
prudhoe_bay_ak-579a-usa-uhslc,train
south_trees-h052026a-aus-bom,train
kreekrak_noord-kreekrnd-nld-rws,train
gomera-gom-esp-cmems,train
oshoro-gs04-jpn-jodc_giaj,train
ijmuiden_buitenhaven-ijmdbthvn-nld-rws,train
ko_taphao_noi-148a-tha-uhslc,train
santa_barbara_ca-577a-usa-uhslc,train
goidschalxoord-goidsod-nld-rws,train
mooloolaba-59950-aus-bom,train
alicante_i-ali-esp-da_mm,train
benoa-163a-idn-uhslc,train
bergse_diepsluis_west-bergsdswt-nld-rws,train
bamfield_bc-8545-can-meds,train
st_johns-276b-can-uhslc,train
rak_noord-raknd-nld-rws,train
portland_victoria-129a-aus-uhslc,train
esashiko-0140-jpn-jodc_pahb,train
kure-hd13-jpn-jodc_jcg,train
berwick-8764044-usa-noaa,train
lobos_de_afuera-084a-per-uhslc,train
spring_bay-61170-aus-bom,train
gold_coast_southport-60051-aus-bom,train
rothera-rot-gbr-noc,train
kronstadt-kro-rus-cmems,train
wake-051a-usa-uhslc,train
carloforte-car-ita-ispra,train
calcasieu_pass-8768094-usa-noaa,train
langkawi-142a-mys-uhslc,train
bishops_head-8571421-usa-noaa,train
pago_bay-1631428-usa-noaa,train
north_shields-nsh-gbr-bodc,train
omaezaki-ma20-jpn-jodc_jma,train
churchill-274a-can-uhslc,train
port_nolloth-701a-zaf-uhslc,train
shirahama-ma27-jpn-jodc_jma,train
koserow-kos-deu-cmems,train
huibertgat-huibgt-nld-rws,train
mokuoloe-1612480-usa-noaa,train
krammersluizen_west-krammszwt-nld-rws,train
luderitz-702a-zaf-uhslc,train
lowestoft-low-gbr-cmems,train
ullapool-ull-gbr-bodc,train
hachinohe-375a-jpn-uhslc,train
bodo-boo-nor-nhs,train
kujiko-0111-jpn-jodc_pahb,train
richards_bay-188a-zaf-uhslc,train
krimpen_ad_ijssel-krimpadijsl-nld-rws,train
muroran-hd03-jpn-jodc_jcg,train
maizuru-hd24-jpn-jodc_jcg,train
lumut-143a-mys-uhslc,train
amami-ma73-jpn-jodc_jma,train
uwajima-ma40-jpn-jodc_jma,train
bagenkop-bag-dnk-cmems,train
le_conquet-152-fra-refmar,train
lehavre_60minute-leh-fra-cmems,train
lewes-8557380-usa-noaa,train
kagoshima-ma42-jpn-jodc_jma,train
suva-67050-fji-bom,train
saint_francois_io-3100-can-meds,train
corpus_cristi_tx-770a-usa-uhslc,train
oskarshamn-2085-swe-smhi,train
lichteiland_goeree-lichtelgre-nld-rws,train
milford_haven-mha-gbr-bodc,train
cornwall_ontario-14870-can-meds,train
yaizu-gs23-jpn-jodc_giaj,train
seward-9455090-usa-noaa,train
hachijyojima-hd11-jpn-jodc_jcg,train
shediac_bay-1805-can-meds,train
awashima-hd25-jpn-jodc_jcg,train
bournemouth-bou-gbr-bodc,train
port_vila-046b-vut-uhslc,train
heysham-hey-gbr-bodc,train
lord_howe-399b-aus-uhslc,train
euro_platform-eurpfm-nld-rws,train
lewisetta-8635750-usa-noaa,train
eastport_me-740a-usa-uhslc,train
wakayama-ma28-jpn-jodc_jma,train
taranto-tar-ita-ispra,train
miyako-ma09-jpn-jodc_jma,train
easter-022c-chl-uhslc,train
ayukawa-ma11-jpn-jodc_jma,train
terschelling_noordzee-terslnze-nld-rws,train
buenos_aires-285a-arg-uhslc,train
kainan-gs05-jpn-jodc_giaj,train
salvador-708b-bra-uhslc,train
kashimako-0101-jpn-jodc_pahb,train
lower_escuminac-2000-can-meds,train
scott_base-663a-nzl-uhslc,train
antofagasta-080a-chl-uhslc,train
sthelier-sth-gbr-cmems,train
komatsushima-ma36-jpn-jodc_jma,train
portrush-pru-gbr-bodc,train
seldovia_ak-561a-usa-uhslc,train
vardo-vaw-nor-nhs,train
kushiro-350a-jpn-uhslc,train
lombrum-56130-png-bom,train
dordrecht-dordt-nld-rws,train
sheerness-she-gbr-bodc,train
noordwijk_meetpost-noordwmpt-nld-rws,train
fos_sur_mer-719-fra-refmar,train
juten_sjov-35101-swe-smhi,train
pointe_pitre-272a-fra-uhslc,train
kaohsiung-340a-chn-uhslc,train
sandown_pier-sdp-gbr-cco,train
port_macquarie-207420-aus-bom,train
lorne-60790-aus-bom,train
ofunato-ma10-jpn-jodc_jma,train
turku_ruissalo_saaronniemi-134225-fin-fmi,train
kerguelen-180a-fra-uhslc,train
keizersveer-keizvr-nld-rws,train
cordova-9454050-usa-noaa,train
sitka_ak-559a-usa-uhslc,train
port_lincoln-61900-aus-bom,train
la_libertad-091a-ecu-uhslc,train
roompot_binnen-roompbnn-nld-rws,train
sewells_point-8638610-usa-noaa,train
trondheim-trd-nor-nhs,train
port_vendres-75-fra-refmar,train
west_terschelling-westtslg-nld-rws,train
stockholm-sto-swe-cmems,train
duck_pier_nc-260a-usa-uhslc,train
greifswald_wiek-gre-deu-bfg,train
schiermonnikoog-schiermnog-nld-rws,train
hammerfest-hft-nor-nhs,train
ketchikan_ak-571a-usa-uhslc,train
las_palmas-217d-esp-uhslc,train
portland_me-252a-usa-uhslc,train
kemi_ajos-100539-fin-fmi,train
ascension-291a-gbr-uhslc,train
panama_city-8729108-usa-noaa,train
miri-388a-mys-uhslc,train
lawma-8764227-usa-noaa,train
honningsvag-801a-nor-uhslc,train
port_louis-103c-mus-uhslc,train
scheveningen-schevngn-nld-rws,train
cascais-209a-prt-uhslc,train
sassnitz-sas-deu-cmems,train
port_stanvac-100a-aus-uhslc,train
batemans_bay_princess_jetty-216410-aus-bom,train
slipshavn-sli-dnk-cmems,train
cape_town-704a-zaf-uhslc,train
masirah-113a-omn-uhslc,train
neah_bay_wa-558a-usa-uhslc,train
quonset_point-8454049-usa-noaa,train
manta-089b-ecu-uhslc,train
tokachiko-0122-jpn-jodc_pahb,train
fort_denison-333a-aus-uhslc,train
key_west_fl-242a-usa-uhslc,train
the_battery-8518750-usa-noaa,train
dieppe_60minute-die-fra-cmems,train
kariya-gs17-jpn-jodc_giaj,train
gijon-gij-esp-cmems,train
victor_harbor-61490-aus-bom,train
newcastle-60310-aus-bom,train
rimouski-2985-can-meds,train
alitak-9457804-usa-noaa,train
nawiliwili-1611400-usa-noaa,train
cape_may-8536110-usa-noaa,train
surabaya-160a-idn-uhslc,train
carnarvon-167a-aus-uhslc,train
fishermans_landing-h052003b-aus-bom,train
shimizuminato-ma19-jpn-jodc_jma,train
salerno-sal-ita-ispra,train
sakai-ma53-jpn-jodc_jma,train
ancona-anx-ita-ispra,train
kobe-ma31-jpn-jodc_jma,train
wick-wic-gbr-bodc,train
daugavgriva-dau-lva-cmems,train
irouzaki-ma78-jpn-jodc_jma,train
pietarsaari_leppaluoto-134250-fin-fmi,train
port_hedland-169a-aus-uhslc,train
woods_hole-8447930-usa-noaa,train
oyster_landing_n_inlet_estuary-8662245-usa-noaa,train
naze-hd22-jpn-jodc_jcg,train
venice_island-vne-usa-cdwr,train
rauma-rau-fin-cmems,train
fynshav-fyn-dnk-cmems,train
elhierro-elh-esp-cmems,train
cooktown-h066003a-aus-bom,train
wajima-gs03-jpn-jodc_giaj,train
ominato-hd04-jpn-jodc_jcg,train
arena_cove-9416841-usa-noaa,train
kamaishi-hd05-jpn-jodc_jcg,train
parnu-par-est-cmems,train
brisbane_bar-59980-aus-bom,train
ponta_delgada-211a-prt-uhslc,train
village_cove-9464212-usa-noaa,train
miyakeshima-ma71-jpn-jodc_jma,train
ishikariko-0145-jpn-jodc_pahb,train
ilfracombe-ilf-gbr-bodc,train
fukaura-ma57-jpn-jodc_jma,train
morrisburg_ontario-14660-can-meds,train
nezugaseki-gs07-jpn-jodc_giaj,train
esperance-176a-aus-uhslc,train
nikolski-9462450-usa-noaa,train
san_juan_pr-245a-usa-uhslc,train
osaka-ma30-jpn-jodc_jma,train
spijkenisse-spijknse-nld-rws,train
mourilyan_harbour-59140-aus-bom,train
villagarcia-vil-esp-cmems,train
la_jolla_ca-554a-usa-uhslc,train
baltra-003b-ecu-uhslc,train
forsmark-for-swe-cmems,train
longview-9440422-usa-noaa,train
broome-166a-aus-uhslc,train
sandy_hook-8531680-usa-noaa,train
shimokita-ma74-jpn-jodc_jma,train
fushikitoyamako-0107-jpn-jodc_pahb,train
oita-hd16-jpn-jodc_jcg,train
san_diego-9410170-usa-noaa,train
monbetsu-hd01-jpn-jodc_jcg,train
porterin-por-gbr-cmems,train
bridgeport-8467150-usa-noaa,train
hakata-hd18-jpn-jodc_jcg,train
grena-gre-dnk-cmems,train
port_alfred-3460-can-meds,train
coast_guard_sector_mobile-8736897-usa-noaa,train
colonial_beach-8635150-usa-noaa,train
otaruko-0138-jpn-jodc_pahb,train
port_alexander-9451054-usa-noaa,train
culebra-9752235-usa-noaa,train
oulu-oul-fin-cmems,train
windmill_point-8636580-usa-noaa,train
jakarta-161a-idn-uhslc,train
montauk-8510560-usa-noaa,train
vuren-vurn-nld-rws,train
terneuzen-ternzn-nld-rws,train
delaware_city-8551762-usa-noaa,train
newport-new-gbr-cmems,train
ajaccio_aspretto-300-fra-refmar,train
helgoland-84-deu-wsv,train
monterey_ca-555a-usa-uhslc,train
conimicut_light-8452944-usa-noaa,train
hanko_pikku_kolalahti-134253-fin-fmi,train
valparaiso-081a-chl-uhslc,train
jurien_bay-jujur01-aus-bom,train
mackay_outer_harbour-59510-aus-bom,train
san_felix-035a-chl-uhslc,train
kornwerderzand_buiten-kornwdzbtn-nld-rws,train
yakutat_ak-570a-usa-uhslc,train
katsuura-gs11-jpn-jodc_giaj,train
matsuyama-ma34-jpn-jodc_jma,train
havre_de_grace-8574070-usa-noaa,train
cristobal-266a-pan-uhslc,train
riviere_au_renard-2330-can-meds,train
taranaki-076a-nzl-uhslc,train
west_ste_modeste-2595-can-meds,train
furuogrund-2055-swe-smhi,train
otaru-ma77-jpn-jodc_jma,train
sand_point-9459450-usa-noaa,train
felixstowe-fel-gbr-cmems,train
malaga-mal-esp-cmems,train
almeria-alm-esp-cmems,train
thevenard-128a-aus-uhslc,train
kristiansund-ksu-nor-nhs,train
grand_isle_la-765a-usa-uhslc,train
cebu-379a-phl-uhslc,train
kure-gs13-jpn-jodc_giaj,train
lampedusa-lam-ita-ispra,train
atka-9461710-usa-noaa,train
cutler_naval_base-8411250-usa-noaa,train
owase-ma24-jpn-jodc_jma,train
charchanga-138a-bgd-uhslc,train
port_alma-59690-aus-bom,train
tajiri-gs10-jpn-jodc_giaj,train
herne_bay-hby-gbr-cco,train
cambridge-8571892-usa-noaa,train
tarifa-tari-esp-ieo,train
sado-ma79-jpn-jodc_jma,train
arklowharbour-ark-irl-cmems,train
napier-668a-nzl-uhslc,train
new_haven-8465705-usa-noaa,train
bake_c_scharhorn-3905-deu-wsv,train
st_helens-9439201-usa-noaa,train
simons_town-221a-zaf-uhslc,train
i_295_bridge-8720357-usa-noaa,train
bay_waveland_yacht_club-8747437-usa-noaa,train
bayonne_boucau-94-fra-refmar,train
charleston_or-575a-usa-uhslc,train
cabo_san_lucas-034a-mex-uhslc,train
raahe-raa-fin-cmems,train
yonaguni-ma76-jpn-jodc_jma,train
geting-326a-mys-uhslc,train
kungsholmsfort-2088-swe-smhi,train
boston-8443970-usa-noaa,train
new_london_ct-744a-usa-uhslc,train
ko_lak-328a-tha-uhslc,train
skanor-ska-swe-cmems,train
esmeraldas-098a-ecu-uhslc,train
bergen_point_west_reach-8519483-usa-noaa,train
crotone-cro-ita-ispra,train
johor_baharu-321a-mys-uhslc,train
visby-vis-swe-cmems,train
santa_monica_ca-578a-usa-uhslc,train
bryte_lab-byl-usa-cdwr,train
turner_cut_near_holt-trn-usa-cdwr,train
ravenna-rav-ita-ispra,train
lerwick-293a-gbr-uhslc,train
gedser-837a-dnk-uhslc,train
botany_bay-60390-aus-bom,train
patricia_bay_bc-7277-can-meds,train
stavenisse-stavnse-nld-rws,train
chichijima-047a-jpn-uhslc,train
groote_eylandt-145a-aus-uhslc,train
ogi-gs20-jpn-jodc_giaj,train
gobo-ma68-jpn-jodc_jma,train
norfolk_island-57700-aus-bom,train
mona_island-9759938-usa-noaa,train
tobermory-tob-gbr-cmems,train
hagestein_beneden-hagsbndn-nld-rws,train
puerto_princesa-380a-phl-uhslc,train
hansweert-hanswt-nld-rws,train
chesapeake_city-8573927-usa-noaa,train
los_angeles_ca-567a-usa-uhslc,train
klagshamn-kla-swe-cmems,train
fukue-ma50-jpn-jodc_jma,train
narvik-nvk-nor-nhs,train
barmouth-bar-gbr-cmems,train
tappi-hd27-jpn-jodc_jcg,train
providence-8454000-usa-noaa,train
lauwersoog-lauwog-nld-rws,train
soma-gs18-jpn-jodc_giaj,train
cananeia-281a-bra-uhslc,train
den_helder-denhdr-nld-rws,train
murotomisaki-ma37-jpn-jodc_jma,train
caddadup-dvcad01-aus-bom,train
olandsnorraudde-ola-swe-cmems,train
yamba-60130-aus-bom,train
oslo-osl-nor-nhs,train
south_beach-9435380-usa-noaa,train
kwajalein-1820000-usa-noaa,train
nikiski-9455760-usa-noaa,train
tannowa-ma29-jpn-jodc_jma,train
kawaihae-552a-usa-uhslc,train
gibraltar-289a-gbr-uhslc,train
rosslyn_bay-330a-aus-uhslc,train
civitavecchia-civ-ita-ispra,train
baltimore-8574680-usa-noaa,train
barcelona-bar-esp-cmems,train
fredericia-fre-dnk-cmems,train
hoek_van_holland-hoekvhld-nld-rws,train
fort_pulaski-8670870-usa-noaa,train
santa_cruz-030a-ecu-uhslc,train
hinkley_point-hin-gbr-bodc,train
victoria_harbour_bc-7120-can-meds,train
skagway-9452400-usa-noaa,train
wrightsville_beach-8658163-usa-noaa,train
elfin_cove-9452634-usa-noaa,train
stornoway-295a-gbr-uhslc,train
nantucket_island-8449130-usa-noaa,train
reunion-164a-fra-uhslc,train
leith-lei-gbr-bodc,train
fort_myers-8725520-usa-noaa,train
plymouth-ply-gbr-cmems,train
diego_garcia-104d-gbr-uhslc,train
reggio_calabria-reg-ita-ispra,train
malakal-007b-plw-uhslc,train
cardwell-h035012a-aus-bom,train
wallaroo-61780-aus-bom,train
keling-141a-mys-uhslc,train
deal_pier-dlp-gbr-cco,train
kutsugatako-0129-jpn-jodc_pahb,train
rodrigues-105a-mus-uhslc,train
cromer-cro-gbr-bodc,train
spodsbjerg-spo-dnk-cmems,train
odomari-hd20-jpn-jodc_jcg,train
palmeira-235a-cpv-uhslc,train
hamina_pitajansaari-134254-fin-fmi,train
shimonoseki-ma51-jpn-jodc_jma,train
ascension-asc-gbr-noc,train
harstad-har-nor-nhs,train
ince_point-58140-aus-bom,train
akune-gs15-jpn-jodc_giaj,train
seavey_island-8419870-usa-noaa,train
sainte_anne_de_bellevue-16005-can-meds,train
port_angeles_wa-584a-usa-uhslc,train
crescent_city_ca-556a-usa-uhslc,train
nakano_shima-345a-jpn-uhslc,train
port_pirie-61800-aus-bom,train
iwanaiko-0137-jpn-jodc_pahb,train
flores_santa_cruz-210a-prt-uhslc,train
toyama-349a-jpn-uhslc,train
juelsminde-jue-dnk-cmems,train
otranto-otr-ita-ispra,train
kodiak_island-9457292-usa-noaa,train
lymington-lym-gbr-cco,train
nylesund-823a-nor-uhslc,train
bake_a-3611-deu-wsv,train
davao-372b-phl-uhslc,train
bremer_bay-bbbre01-aus-bom,train
san_andres-737a-col-uhslc,train
bilbao-bil-esp-cmems,train
sagunto-sag-esp-cmems,train
callao-093b-per-uhslc,train
gandia-gan-esp-cmems,train
livorno-liv-ita-ispra,train
kozushima-hd09-jpn-jodc_jcg,train
newport_ri-253a-usa-uhslc,train
palinuro-pal-ita-ispra,train
marsden_point-398a-nzl-uhslc,train
gouda_brug-goudbg-nld-rws,train
port_adelaide_inner_harbor-61610-aus-bom,train
abashiri-ma02-jpn-jodc_jma,train
miyakejima-357a-jpn-uhslc,train
ishigaki-ma45-jpn-jodc_jma,train
fishguard-fis-gbr-bodc,train
baie_comeau-2840-can-meds,train
dauphin_island_al-763a-usa-uhslc,train
sumoto-ma32-jpn-jodc_jma,train
urakawa-hd02-jpn-jodc_jcg,train
port_san_luis-9412110-usa-noaa,train
tromso-tos-nor-nhs,train
brest-822a-fra-uhslc,train
manzanillo-395b-mex-uhslc,train
saipan-028b-usa-uhslc,train
matsumaeko-0121-jpn-jodc_pahb,train
juneau-9452210-usa-noaa,train
saint_malo-410-fra-refmar,train
harvey-dvhar01-aus-bom,train
ulukhaktok-6380-can-meds,train
hakodate-364a-jpn-uhslc,train
brunswick_heads-202403-aus-bom,train
davis-173a-aus-uhslc,train
port_alberni_bc-8575-can-meds,train
hay_point-59511-aus-bom,train
low_head-60948-aus-bom,train
clump_point-59168-aus-bom,train
holwerd-holwd-nld-rws,train
millport-mil-gbr-bodc,train
tenerife-ten-esp-cmems,train
skagen-ska-dnk-cmems,train
charlottetown-1700-can-meds,train
kuantan-322a-mys-uhslc,train
rodvig-rod-dnk-cmems,train
port_adelaide_outer_harbor-61600-aus-bom,train
hilo_hawaii-060a-usa-uhslc,train
port_isabel-8779770-usa-noaa,train
hanimaadhoo-117b-mdv-uhslc,train
vaca_key-8723970-usa-noaa,train
tawau-385a-mys-uhslc,train
liverpool_gladstone_dock-liv-gbr-bodc,train
kolka-kol-lva-cmems,train
oregon_inlet_marina-8652587-usa-noaa,train
kelang-140a-mys-uhslc,train
tokuyama-hd15-jpn-jodc_jcg,train
catania-cat-ita-ispra,train
immingham-imm-gbr-bodc,train
north_sydney-612-can-meds,train
trident_pier-8721604-usa-noaa,train
helsinki_kaivopuisto-132310-fin-fmi,train
mutsuogawara-0110-jpn-jodc_pahb,train
tolchester_beach-8573364-usa-noaa,train
acapulco-316-mex-unam,train
portpatrick-por-gbr-cmems,train
huelva-hue-esp-cmems,train
roscoff_60minute-ros-fra-cmems,train
frederikshavn-fre-dnk-cmems,train
darwin-168a-aus-uhslc,train
asamushi-gs06-jpn-jodc_giaj,train
mumbles-mum-gbr-bodc,train
summerstown_ontario-14940-can-meds,train
port_fourchon-8762075-usa-noaa,train
vlaardingen-vlaardgn-nld-rws,train
pointe_des_cascades-15220-can-meds,train
lower_iroquois_ontario-14602-can-meds,train
vardo-805a-nor-uhslc,train
drogden-dro-dnk-cmems,train
kanazawako-0105-jpn-jodc_pahb,train
forster-209402-aus-bom,train
minamitorishima-049a-jpn-uhslc,train
cagliari-cag-ita-ispra,train
money_point-8639348-usa-noaa,train
maloy-may-nor-nhs,train
mawson-177a-aus-uhslc,train
cendering-320a-mys-uhslc,train
okushiri-gs24-jpn-jodc_giaj,train
susa-gs16-jpn-jodc_giaj,train
ratan-2056-swe-smhi,train
wilmington_nc-750a-usa-uhslc,train
devonport-60930-aus-bom,train
westport-9441102-usa-noaa,train
hesnaes-hes-dnk-cmems,train
booby_island-336a-aus-uhslc,train
concarneau-160-fra-refmar,train
pisco-683b-per-uhslc,train
ship_john_shoal-8537121-usa-noaa,train
bonanza-bon-esp-cmems,train
malin_head-834a-irl-uhslc,train
annapolis-8575512-usa-noaa,train
pensacola_fl-762a-usa-uhslc,train
kashiwazaki-gs08-jpn-jodc_giaj,train
mikuni-gs12-jpn-jodc_giaj,train
maassluis-maasss-nld-rws,train
ceuta-207a-esp-uhslc,train
lessablesdolonne_60minute-les-fra-cmems,train
portneuf-3300-can-meds,train
nauru-004b-nru-uhslc,train
bergen-bgo-nor-nhs,train
warnemunde-war-deu-bfg,train
ilha_fiscal_rj-280a-bra-uhslc,train
ogdensburg_ny-8311030-usa-noaa,train
vung_tau-383a-vnm-uhslc,train
nuku_hiva-031a-fra-uhslc,train
lauzon-3250-can-meds,train
virginia_key-8723214-usa-noaa,train
landsort_norra-2507-swe-smhi,train
aburatsu-354a-jpn-uhslc,train
petten_zuid-pettzd-nld-rws,train
fort_point-8423898-usa-noaa,train
tanjong_pagar-699a-sgp-uhslc,train
settlement_point-257b-bhs-uhslc,train
wachapreague-8631044-usa-noaa,train
awayuki-ma69-jpn-jodc_jma,val
bakar-bak-hrv-uz,val
buffalo_ny-9063020-usa-noaa,val
faraday-700a-ata-uhslc,val
funafuti-67440-tuv-bom,val
geraldton-62290-aus-bom,val
goods_island-58200-aus-bom,val
hiron_point-134a-bgd-uhslc,val
honiara-009b-slb-uhslc,val
kabelvag-kab-nor-nhs,val
keelung-341a-chn-uhslc,val
king_cove-9459881-usa-noaa,val
lagos_algarve-723a-prt-uhslc,val
legaspi-371a-phl-uhslc,val
lyttelton-667a-nzl-uhslc,val
majuro-67680-mhl-bom,val
male_hulule-108b-mdv-uhslc,val
matarani-094b-per-uhslc,val
mina_sulman-182a-bhr-uhslc,val
moerdijk-moerdk-nld-rws,val
mokelumne_r_at_bensons_ferry_nr_thorton-ben-usa-cdwr,val
mombasa-101a-ken-uhslc,val
nuku_alofa-038a-ton-uhslc,val
ortona-ort-ita-ispra,val
patonga-212440-aus-bom,val
pilots_station_east-8760922-usa-noaa,val
pt_la_rue-121a-syc-uhslc,val
puerto_armuelles-304b-pan-uhslc,val
rarotonga-023b-cok-uhslc,val
saldahna_bay-703a-zaf-uhslc,val
shute_harbour-59410-aus-bom,val
socoa_60minute-soc-fra-cmems,val
springmaid_pier-8661070-usa-noaa,val
stpetersburg-stp-rus-cmems,val
tarawa_betio-67590-kir-bom,val
tumaco-303a-col-uhslc,val
valencia-val-esp-cmems,val
winter_harbour_bc-8735-can-meds,val
wladyslawowo-wla-pol-eseas,val
yap-008b-fsm-uhslc,val
aburatsubo-gs01-jpn-jodc_giaj,test
anchorage-9455920-usa-noaa,test
andenes-800a-nor-uhslc,test
arrecife-arre-esp-ieo,test
atlantic_city-8534720-usa-noaa,test
ballen-bal-dnk-cmems,test
bar_harbor-8413320-usa-noaa,test
base_prat-730a-chl-uhslc,test
bermagui-219470-aus-bom,test
bintulu-387a-mys-uhslc,test
bowen-59320-aus-bom,test
busselton_port_geographe-bsgeo01-aus-bom,test
cape_vincent_ny-9052000-usa-noaa,test_xdom
cherry_point-9449424-usa-noaa,test
cordemais_60minute-cor-fra-cmems,test_xdom
dakar-223e-sen-uhslc,test
dry_dock_mi-9014087-usa-noaa,test_xdom
dunkerque-2-fra-refmar,test
durban-181a-zaf-uhslc,test
esbjerg-esb-dnk-dmi,test
ferrol2-fer-esp-cmems,test
fremantle-175a-aus-uhslc,test
fuerteventura-fue-esp-cmems,test
funchal-218b-prt-uhslc,test
gan-109a-mdv-uhslc,test
goderich_ontario-11860-can-meds,test_xdom
hechthausen-83-deu-wsv,test_xdom
hobart-339a-aus-uhslc,test
holyhead-hol-gbr-bodc,test
humboldt_bay_ca-576a-usa-uhslc,test
ibis-ibs-usa-cdwr,test_xdom
izuhara-hd23-jpn-jodc_jcg,test
jervis_bay-216470-aus-bom,test
juan_fernandez-021b-chl-uhslc,test
kanton-013b-kir-uhslc,test
killybegs_port-kil-irl-mi_c,test
kollmar-88-deu-wsv,test_xdom
kungsvik-kun-swe-cmems,test
kurihamako-0161-jpn-jodc_pahb,test
lameshur_bay-9751381-usa-noaa,test
