name,fold
brisbane_bar-59980-aus-bom,train
brockville_ontario-14400-can-meds,train
broome-166a-aus-uhslc,train
buenos_aires-285a-arg-uhslc,train
buffalo_ny-9063020-usa-noaa,train
bunbury-62190-aus-bom,train
bundaberg-332a-aus-uhslc,train
bundaberg_burnett_heads-59820-aus-bom,train
burlington_ontario-13150-can-meds,train
busselton_port_geographe-bsgeo01-aus-bom,train
cabo_san_lucas-034-mex-unam,train
cabo_san_lucas-034a-mex-uhslc,train
caddadup-dvcad01-aus-bom,train
cadzand-cadzd-nld-rws,train
cagliari-cag-ita-ispra,train
cairns-59060-aus-bom,train
callao-093b-per-uhslc,train
calumet_harbor_il-9087044-usa-noaa,train
cambridge-8571892-usa-noaa,train
cape_ferguson-343a-aus-uhslc,train
cape_ferguson-h033007a-aus-bom,train
cape_hatteras_fishing_pier-8654400-usa-noaa,train
cape_may-8536110-usa-noaa,train
cape_town-704a-zaf-uhslc,train
carloforte-car-ita-ispra,train
carnarvon-167a-aus-uhslc,train
cartagena-265b-col-uhslc,train
cascais-209a-prt-uhslc,train
castletownbere_port-cas-irl-mi_c,train
catania-cat-ita-ispra,train
cebu-379a-phl-uhslc,train
ceuta-207a-esp-uhslc,train
chaleix_noumea-16-fra-refmar,train
charlotte_amalie-9751639-usa-noaa,train
cherbourg_60minute-che-fra-cmems,train
chesapeake_bbt-749a-usa-uhslc,train
chesapeake_city-8573927-usa-noaa,train
chichijima-047a-jpn-uhslc,train
christiansted_harbor-9751364-usa-noaa,train
churchill-274a-can-uhslc,train
civitavecchia-civ-ita-ispra,train
clearwater_bch_fl-773a-usa-uhslc,train
cleveland_oh-9063063-usa-noaa,train
clump_point-59168-aus-bom,train
coast_guard_sector_mobile-8736897-usa-noaa,train
cobourg_ontario-13590-can-meds,train
cocos-171a-aus-uhslc,train
collingwood_ontario-11500-can-meds,train
colonial_beach-8635150-usa-noaa,train
concarneau-160-fra-refmar,train
contrecoeur_ioc-15780-can-meds,train
cooktown-h066003a-aus-bom,train
cordova-9454050-usa-noaa,train
cornwall_ontario-14870-can-meds,train
corpus_cristi_tx-770a-usa-uhslc,train
coruna-cor-esp-cmems,train
crescent_city_ca-556a-usa-uhslc,train
cristobal-266a-pan-uhslc,train
cruz-cruz-esp-ieo,train
culebra-9752235-usa-noaa,train
cutler_naval_base-8411250-usa-noaa,train
cuxhaven-825a-deu-uhslc,train
cuxhaven_steubenhoft-77-deu-wsv,train
dakar-223e-sen-uhslc,train
daugavgriva-dau-lva-cmems,train
davao-372b-phl-uhslc,train
davis-173a-aus-uhslc,train
de_tour_village_mi-9075099-usa-noaa,train
deschaillons-3335-can-meds,train
diego_garcia-104d-gbr-uhslc,train
discovery_bay_at_discovery_bay_blv-dbd-usa-cdwr,train
drogden-dro-dnk-cmems,train
dry_dock_mi-9014087-usa-noaa,train
duck_pier_nc-260a-usa-uhslc,train
durban-181a-zaf-uhslc,train
dutch_harbor_ak-041b-usa-uhslc,train
easter-022c-chl-uhslc,train
eastport_me-740a-usa-uhslc,train
eden-60530-aus-bom,train
elfin_cove-9452634-usa-noaa,train
elhierro-elh-esp-cmems,train
erieau_ontario-12250-can-meds,train
esperance-176a-aus-uhslc,train
esperanza-9752695-usa-noaa,train
essexville_mi-9075035-usa-noaa,train
exmouth-62435-aus-bom,train
fairport_oh-9063053-usa-noaa,train
faraday-700a-ata-uhslc,train
ferrol-fer-esp-cmems,train
fishermans_landing-h052003b-aus-bom,train
fishguard-fis-gbr-bodc,train
flores_santa_cruz-210a-prt-uhslc,train
foglo_degerby-134252-fin-fmi,train
forsmark-for-swe-cmems,train
forster-209402-aus-bom,train
fort_denison-333a-aus-uhslc,train
fort_myers-8725520-usa-noaa,train
fort_point-8423898-usa-noaa,train
fort_wayne_mi-9044036-usa-noaa,train
fos_sur_mer-719-fra-refmar,train
fredericia-fre-dnk-cmems,train
frederikshavn-fre-dnk-cmems,train
friday_harbor-9449880-usa-noaa,train
fuerteventura-fue-esp-cmems,train
funafuti-67440-tuv-bom,train
furuogrund-2055-swe-smhi,train
fynshav-fyn-dnk-cmems,train
galets_60minute-gal-fra-cmems,train
galveston_bay_entrance-8771341-usa-noaa,train
gan-109a-mdv-uhslc,train
gandia-gan-esp-cmems,train
geelong-60770-aus-bom,train
genova-gen-ita-ispra,train
geting-326a-mys-uhslc,train
gibraltar-289a-gbr-uhslc,train
gijon-gij-esp-cmems,train
gladstone-59750-aus-bom,train
goderich_ontario-11860-can-meds,train
gold_coast_southport-60051-aus-bom,train
gomera-gom-esp-cmems,train
goteborgorsh-819a-swe-uhslc,train
grand_isle_la-765a-usa-uhslc,train
greifswald_wiek-gre-deu-bfg,train
gros_cap_ontario-10920-can-meds,train
halifax-490-can-meds,train
hamina_pitajansaari-134254-fin-fmi,train
hammerfest-hft-nor-nhs,train
hanimaadhoo-117b-mdv-uhslc,train
hanko_pikku_kolalahti-134253-fin-fmi,train
harbor_beach_mi-9075014-usa-noaa,train
harrisville_mi-9075059-usa-noaa,train
harvest_oil_p_ca-594a-usa-uhslc,train
harvey-dvhar01-aus-bom,train
hay_point-59511-aus-bom,train
hechthausen-83-deu-wsv,train
helgeroa-hro-nor-nhs,train
hesnaes-hes-dnk-cmems,train
hillarys-62237-aus-bom,train
hiron_point-134a-bgd-uhslc,train
hobart-339a-aus-uhslc,train
hobart-61220-aus-bom,train
holland_cut_near_bethel_island-hol-usa-cdwr,train
holland_mi-9087031-usa-noaa,train
holyhead-hol-gbr-bodc,train
honiara-009b-slb-uhslc,train
honningsvag-801a-nor-uhslc,train
hornbaek-hor-dnk-cmems,train
hovell_pile-60721-aus-bom,train
huelva-hue-esp-cmems,train
humboldt_bay_ca-576a-usa-uhslc,train
i_295_bridge-8720357-usa-noaa,train
ibiza-ibi-esp-cmems,train
ilha_fiscal_rj-280a-bra-uhslc,train
itzehoe-87-deu-wsv,train
jackson_bay-65180-nzl-bom,train
jakarta-161a-idn-uhslc,train
jervis_bay-216470-aus-bom,train
johor_baharu-321a-mys-uhslc,train
juan_fernandez-021b-chl-uhslc,train
juneau-9452210-usa-noaa,train
jurien_bay-jujur01-aus-bom,train
juten_sjov-35101-swe-smhi,train
kabelvag-kab-nor-nhs,train
kalix_storon-2157-swe-smhi,train
kapingamarangi-029a-fsm-uhslc,train
kaskinen-kas-fin-cmems,train
keizersveer-keizvr-nld-rws,train
kelang-140a-mys-uhslc,train
keling-141a-mys-uhslc,train
kemi_ajos-100539-fin-fmi,train
kerguelen-180a-fra-uhslc,train
key_west_fl-242a-usa-uhslc,train
killybegs_port-kil-irl-mi_c,train
king_cove-9459881-usa-noaa,train
kingston_ontario-13988-can-meds,train
kinlochbervie-kin-gbr-bodc,train
klagshamn-kla-swe-cmems,train
knysna-186a-zaf-uhslc,train
ko_lak-328a-tha-uhslc,train
ko_taphao_noi-148a-tha-uhslc,train
kobenhavn-kob-dnk-cmems,train
kodiak_island-9457292-usa-noaa,train
kollmar-88-deu-wsv,train
korsor-kor-dnk-cmems,train
koserow-kos-deu-cmems,train
kota_kinabalu-386a-mys-uhslc,train
krautsand-89-deu-wsv,train
kuantan-322a-mys-uhslc,train
kukup-325a-mys-uhslc,train
kungsholmsfort-2088-swe-smhi,train
kungsvik-kun-swe-cmems,train
kwajalein-1820000-usa-noaa,train
la_jolla_ca-554a-usa-uhslc,train
la_libertad-091a-ecu-uhslc,train
lac_saint_pierre-15975-can-meds,train
lagos_algarve-723a-prt-uhslc,train
lakes_entrance_inner_bullock_island-6057a-aus-bom,train
lameshur_bay-9751381-usa-noaa,train
lampedusa-lam-ita-ispra,train
lamu-149b-ken-uhslc,train
landsort-2073-swe-smhi,train
landsort_norra-2507-swe-smhi,train
langkawi-142a-mys-uhslc,train
lapalma-lap-esp-cmems,train
las_palmas-217d-esp-uhslc,train
lautoka-402a-fji-uhslc,train
lawma-8764227-usa-noaa,train
le_conquet-152-fra-refmar,train
le_crouesty-185-fra-refmar,train
legaspi-371a-phl-uhslc,train
lehavre_60minute-leh-fra-cmems,train
lerwick-293a-gbr-uhslc,train
leuchtturm_alte_wese-4094-deu-wsv,train
lewisetta-8635750-usa-noaa,train
lime_tree_bay-9751401-usa-noaa,train
little_current_ontario-11195-can-meds,train
livorno-liv-ita-ispra,train
lobos_de_afuera-084a-per-uhslc,train
long_sault_dam-14805-can-meds,train
lord_howe-399b-aus-uhslc,train
lord_howe_island-57720-aus-bom,train
lorne-60790-aus-bom,train
los_angeles_ca-567a-usa-uhslc,train
low_head-60948-aus-bom,train
lower_iroquois_ontario-14602-can-meds,train
lucinda_offshore-59200-aus-bom,train
luderitz-702a-zaf-uhslc,train
ludington_mi-9087023-usa-noaa,train
luhort-91-deu-wsv,train
lumut-143a-mys-uhslc,train
lymington-lym-gbr-cco,train
mackinaw_city_mi-9075080-usa-noaa,train
macquarie_is-680c-aus-uhslc,train
madeira-715a-bra-uhslc,train
magueyes_island-9759110-usa-noaa,train
majuro-67680-mhl-bom,train
malaga-mal-esp-cmems,train
maloy-may-nor-nhs,train
mandurah_fishermans_jetty-mhman01-aus-bom,train
manila-370a-phl-uhslc,train
manta-089b-ecu-uhslc,train
manzanillo-395b-mex-uhslc,train
marquette_cg_mi-9099018-usa-noaa,train
marsden_point-398a-nzl-uhslc,train
marseille-824a-fra-uhslc,train
marysville_mi-9014084-usa-noaa,train
masirah-113a-omn-uhslc,train
matarani-094b-per-uhslc,train
mawson-177a-aus-uhslc,train
mayport_ferry_depot-8720220-usa-noaa,train
melbourne_williamstown-60780-aus-bom,train
melilla-mel-esp-cmems,train
melville_bay_gove_harbour-63480-aus-bom,train
menominee_mi-9087088-usa-noaa,train
michipicoten_ontario-10750-can-meds,train
midway-050a-usa-uhslc,train
milford_haven-mha-gbr-bodc,train
milner_bay_groote_eylandt-63511-aus-bom,train
milwaukee_wi-9087057-usa-noaa,train
mina_sulman-182a-bhr-uhslc,train
minamitorishima-049a-jpn-uhslc,train
miri-388a-mys-uhslc,train
moerdijk-moerdk-nld-rws,train
mona_island-9759938-usa-noaa,train
money_point-8639348-usa-noaa,train
montreal_jetee_1-15520-can-meds,train
mooloolaba-59950-aus-bom,train
morrisburg_ontario-14660-can-meds,train
mossel_bay-185a-zaf-uhslc,train
motril-mot-esp-cmems,train
mourilyan_harbour-59140-aus-bom,train
mtl_rue_frontenac-15540-can-meds,train
nantucket_island-8449130-usa-noaa,train
napier-668a-nzl-uhslc,train
napoli-nap-ita-ispra,train
nardana_patches-58178-aus-bom,train
narvik-nvk-nor-nhs,train
neah_bay_wa-558a-usa-uhslc,train
nelson-077a-nzl-uhslc,train
newcastle-60310-aus-bom,train
newhaven-new-gbr-cmems,train
newlyn-new-gbr-bodc,train
nice-339-fra-refmar,train
nordrerose-nor-dnk-cmems,train
norfolk_island-57700-aus-bom,train
north_sydney-612-can-meds,train
numbo_noumea-659-fra-refmar,train
nylesund-823a-nor-uhslc,train
ogdensburg_ny-8311030-usa-noaa,train
olandsnorraudde-ola-swe-cmems,train
olcott_ny-9052076-usa-noaa,train
ortona-ort-ita-ispra,train
oscarsborg-osc-nor-nhs,train
oskarshamn-2085-swe-smhi,train
oswego_ny-9052030-usa-noaa,train
otranto-otr-ita-ispra,train
oulu-oul-fin-cmems,train
paita-678b-per-uhslc,train
palermo-pal-ita-ispra,train
palinuro-pal-ita-ispra,train
palma-palm-esp-ieo,train
palmeira-235a-cpv-uhslc,train
panama_city-8729108-usa-noaa,train
parnu-par-est-cmems,train
parry_sound_ontario-11375-can-meds,train
pascagoula_noaa_lab-8741533-usa-noaa,train
patricia_bay_bc-7277-can-meds,train
peel_inlet-plpee01-aus-bom,train
penang-144a-mys-uhslc,train
perth_barrack_street_jetty-6223a-aus-bom,train
pietarsaari-pie-fin-cmems,train
pietarsaari_leppaluoto-134250-fin-fmi,train
pisco-683b-per-uhslc,train
pluz-pluz-esp-ieo,train
plymouth-ply-gbr-cmems,train
pohnpei-001c-fsm-uhslc,train
point_atkinson_bc-7795-can-meds,train
point_edward_ontario-11940-can-meds,train
point_iroquois_mi-9099004-usa-noaa,train
point_lonsdale-60730-aus-bom,train
point_reyes-9415020-usa-noaa,train
point_richards_corio_bay-60757-aus-bom,train
pointe_claire-15330-can-meds,train
pointe_des_cascades-15220-can-meds,train
pointe_pitre-272a-fra-uhslc,train
ponta_delgada-211a-prt-uhslc,train
pori-por-fin-cmems,train
pori_mantyluoto_kallo-134266-fin-fmi,train
port_adelaide_outer_harbor-61600-aus-bom,train
port_alberni_bc-8575-can-meds,train
port_alexander-9451054-usa-noaa,train
port_alfred-3460-can-meds,train
port_angeles_wa-584a-usa-uhslc,train
port_aux_basques-665-can-meds,train
port_bloc-15-fra-refmar,train
port_chalmers-669a-nzl-uhslc,train
port_douglas-59040-aus-bom,train
port_elizabeth-184a-zaf-uhslc,train
port_fourchon-8762075-usa-noaa,train
port_giles-61685-aus-bom,train
port_hardy_bc-8408-can-meds,train
port_hedland-169a-aus-uhslc,train
port_hedland-62590-aus-bom,train
port_inland_mi-9087096-usa-noaa,train
port_isabel-8779770-usa-noaa,train
port_kembla-342a-aus-uhslc,train
port_lambton_ontario-11950-can-meds,train
port_lincoln-61900-aus-bom,train
port_louis-103c-mus-uhslc,train
port_macquarie-207420-aus-bom,train
port_nolloth-701a-zaf-uhslc,train
port_orford_or-557a-usa-uhslc,train
port_pirie-61800-aus-bom,train
port_san_luis-9412110-usa-noaa,train
port_stanley-290b-gbr-uhslc,train
port_stanley_ontario-12400-can-meds,train
port_stanvac-100a-aus-uhslc,train
port_townsend-9444900-usa-noaa,train
port_vendres-75-fra-refmar,train
port_vila-046b-vut-uhslc,train
port_weller_ontario-13030-can-meds,train
portellen-por-gbr-cmems,train
porterin-por-gbr-cmems,train
portland_victoria-129a-aus-uhslc,train
porto_empedocle-por-ita-ispra,train
porto_torres-por-ita-ispra,train
portpatrick-por-gbr-cmems,train
portrush-pru-gbr-bodc,train
prince_rupert_bc-9354-can-meds,train
prudhoe_bay_ak-579a-usa-uhslc,train
puerto_montt-684a-chl-uhslc,train
puerto_princesa-380a-phl-uhslc,train
queen_charlotte_city-9850-can-meds,train
queenscliff-60732-aus-bom,train
quonset_point-8454049-usa-noaa,train
raahe-raa-fin-cmems,train
rak_noord-raknd-nld-rws,train
ratan-2056-swe-smhi,train
rauma-rau-fin-cmems,train
ravenna-rav-ita-ispra,train
redwood_city-9414523-usa-noaa,train
reggio_calabria-reg-ita-ispra,train
reunion-164a-fra-uhslc,train
richmond-9414863-usa-noaa,train
rimouski-2985-can-meds,train
ringhals-2105-swe-smhi,train
riviere_au_renard-2330-can-meds,train
robbensudsteert-4110-deu-wsv,train
rock_cut_mi-9076024-usa-noaa,train
rockport_tx-769a-usa-uhslc,train
rodrigues-105a-mus-uhslc,train
ronne-ron-dnk-cmems,train
rorvik-rvk-nor-nhs,train
roscoff_60minute-ros-fra-cmems,train
rosslyn_bay-330a-aus-uhslc,train
rossport_ontario-10220-can-meds,train
rothera-rot-gbr-noc,train
sagunto-sag-esp-cmems,train
sainildas_60minute-sai-fra-cmems,train
saint_john-65-can-meds,train
saint_joseph_de_la_rive-3057-can-meds,train
saint_malo-410-fra-refmar,train
sainte_anne_de_bellevue-16005-can-meds,train
saldahna_bay-703a-zaf-uhslc,train
salerno-sal-ita-ispra,train
san_andres-737a-col-uhslc,train
san_diego-9410170-usa-noaa,train
san_felix-035a-chl-uhslc,train
san_joaquin_r_at_brandt_bridge-bdt-usa-cdwr,train
san_juan_pr-245a-usa-uhslc,train
sand_point-9459450-usa-noaa,train
sandakan-389a-mys-uhslc,train
sandown_pier-sdp-gbr-cco,train
santa_barbara_ca-577a-usa-uhslc,train
santa_monica_ca-578a-usa-uhslc,train
santander-san-esp-cmems,train
sassnitz-sas-deu-cmems,train
sault_ste_marie_ontario-10980-can-meds,train
schulau-96-deu-wsv,train
scott_base-663a-nzl-uhslc,train
seattle-9447130-usa-noaa,train
sedili-324a-mys-uhslc,train
sept_iles-2780-can-meds,train
settlement_point-257a-bhs-uhslc,train
ship_john_shoal-8537121-usa-noaa,train
shute_harbour-59410-aus-bom,train
simons_town-221a-zaf-uhslc,train
simrishamn-sim-swe-cmems,train
sitka_ak-559a-usa-uhslc,train
sjaellandsodde-sja-dnk-cmems,train
skagen-ska-dnk-cmems,train
skagsudde-2321-swe-smhi,train
skagway-9452400-usa-noaa,train
skamokawa-9440569-usa-noaa,train
slipshavn-sli-dnk-cmems,train
smogen-smo-swe-cmems,train
socoa_60minute-soc-fra-cmems,train
solomons_island-8577330-usa-noaa,train
sorel-15930-can-meds,train
south_trees-h052026a-aus-bom,train
spikarna-2061-swe-smhi,train
spodsbjerg-spo-dnk-cmems,train
spring_bay-61170-aus-bom,train
st_clair_shores_mi-9034052-usa-noaa,train
st_clair_state_police_mi-9014080-usa-noaa,train
st_johns-276b-can-uhslc,train
stadersand-98-deu-wsv,train
stanley-sta-gbr-noc,train
stavanger-svg-nor-nhs,train
stenungsund-2110-swe-smhi,train
steveston_bc-7607-can-meds,train
sthelier-sth-gbr-cmems,train
stockholm-sto-swe-cmems,train
stor_sperrwerk_bp-99-deu-wsv,train
stornoway-295a-gbr-uhslc,train
summerstown_ontario-14940-can-meds,train
sydney_port_jackson-213470-aus-bom,train
syowa_antarctica-127a-ata-uhslc,train
syowa_station_antarctica-hd50-ata-jodc_jcg,train
tacoma-9446484-usa-noaa,train
tallinn-tal-est-cmems,train
taranaki-076a-nzl-uhslc,train
taranto-tar-ita-ispra,train
tarawa_betio-67590-kir-bom,train
tarifa-tari-esp-ieo,train
tauranga-073a-nzl-uhslc,train
tawau-385a-mys-uhslc,train
tejn-tej-dnk-cmems,train
tenerife-ten-esp-cmems,train
tenerife-ten-esp-da_mm,train
thessalon_ontario-11070-can-meds,train
thursday_island-58170-aus-bom,train
tioman-323a-mys-uhslc,train
tobermory-tob-gbr-cmems,train
tobermory_ontario-11690-can-meds,train
tofino_bc-8615-can-meds,train
tolchester_beach-8573364-usa-noaa,train
toronto_ontario-13320-can-meds,train
toulon_60minute-tou-fra-cmems,train
tregde-804a-nor-uhslc,train
trident_pier-8721604-usa-noaa,train
tromso-tos-nor-nhs,train
trondheim-trd-nor-nhs,train
turku-tur-fin-cmems,train
turku_ruissalo_saaronniemi-134225-fin-fmi,train
turtle_head-58180-aus-bom,train
ullapool-ull-gbr-bodc,train
ulukhaktok-6380-can-meds,train
urangan-59850-aus-bom,train
us_slip_mi-9076060-usa-noaa,train
ushuaia-600a-arg-uhslc,train
vaasa-vaa-fin-cmems,train
vaca_key-8723970-usa-noaa,train
valdez_ak-562a-usa-uhslc,train
valencia-val-esp-cmems,train
vardo-805a-nor-uhslc,train
vardo-vaw-nor-nhs,train
varennes-15660-can-meds,train
venezia-vene-ita-cv,train
venice_island-vne-usa-cdwr,train
victor_harbor-61490-aus-bom,train
victoria_harbour_bc-7120-can-meds,train
vieste-vie-ita-ispra,train
viker-vik-nor-nhs,train
villagarcia-vil-esp-cmems,train
virginia_key-8723214-usa-noaa,train
visby-vis-swe-cmems,train
wachapreague-8631044-usa-noaa,train
wake-051a-usa-uhslc,train
wallaroo-61780-aus-bom,train
warnemunde-war-deu-bfg,train
wauna-9439099-usa-noaa,train
weipa_humbug_point-63620-aus-bom,train
west_bank_1-8762482-usa-noaa,train
west_channel_pile-60739-aus-bom,train
west_neebish_island_mi-9076027-usa-noaa,train
west_ste_modeste-2595-can-meds,train
western_port_stony_point-60710-aus-bom,train
westport-9441102-usa-noaa,train
weymouth-wey-gbr-cmems,train
whitby-whi-gbr-bodc,train
wick-wic-gbr-bodc,train
wilmington_nc-750a-usa-uhslc,train
windmill_point-8636580-usa-noaa,train
winter_harbour_bc-8735-can-meds,train
workington-wor-gbr-cmems,train
wrightsville_beach-8658163-usa-noaa,train
wyandotte_mi-9044030-usa-noaa,train
wyndham-165a-aus-uhslc,train
yamba-60130-aus-bom,train
yap-008b-fsm-uhslc,train
yorktown_uscg_training_center-8637689-usa-noaa,train
zanzibar-151a-tza-uhslc,train
lyttelton-667a-nzl-uhslc,val
suva-67050-fji-bom,val
pohnpei-67950-fsm-bom,val
pt_la_rue-121a-syc-uhslc,val
cendering-320a-mys-uhslc,val
american_falls_ny-9063009-usa-noaa,val
wells-8419317-usa-noaa,val
turner_cut_near_holt-trn-usa-cdwr,val
nauru-004b-nru-uhslc,val
funchal-218b-prt-uhslc,val
kolka-kol-lva-cmems,val
marviken-2076-swe-smhi,val
bermagui-219470-aus-bom,val
gloucester_point-8637624-usa-noaa,val
wladyslawowo-wla-pol-eseas,val
sibolga-122a-idn-uhslc,val
geraldton-62290-aus-bom,val
santa_cruz-030a-ecu-uhslc,val
crookhaven_heads-215408-aus-bom,val
hamina-ham-fin-cmems,val
veracruz_ver-250a-mex-uhslc,val
mombasa-101a-ken-uhslc,val
male_hulule-108b-mdv-uhslc,val
east_london-187a-zaf-uhslc,val
malakal-007b-plw-uhslc,val
kaohsiung-340a-chn-uhslc,val
tanjong_pagar-699a-sgp-uhslc,val
acajutla-082a-slv-uhslc,val
burnie-344a-aus-uhslc,val
lombrum-56130-png-bom,val
port_chicago-9415144-usa-noaa,val
coffs_harbour-205470-aus-bom,val
bakar-bak-hrv-uz,val
san_juan-096a-per-uhslc,val
lessablesdolonne_60minute-les-fra-cmems,val
salvador-708b-bra-uhslc,val
salalah-114a-omn-uhslc,val
ferrol2-fer-esp-cmems,val
settlement_point-257b-bhs-uhslc,val
leith-lei-gbr-bodc,val
abashiri-ma02-jpn-jodc_jma,test
aburatsu-354a-jpn-uhslc,test
aburatsubo-gs01-jpn-jodc_giaj,test
akune-gs15-jpn-jodc_giaj,test
apia-401b-wsm-uhslc,test
atka-9461710-usa-noaa,test
awashima-hd25-jpn-jodc_jcg,test
awayuki-ma69-jpn-jodc_jma,test
ayukawa-ma11-jpn-jodc_jma,test
choshigyoko-ma64-jpn-jodc_jma,test
french_frigate-014a-usa-uhslc,test
fukaura-ma57-jpn-jodc_jma,test
fukue-ma50-jpn-jodc_jma,test
fushikitoyamako-0107-jpn-jodc_pahb,test
gobo-ma68-jpn-jodc_jma,test
hachinohe-375a-jpn-uhslc,test
hakodate-364a-jpn-uhslc,test
hamada-ma66-jpn-jodc_jma,test
hanasaki-ma03-jpn-jodc_jma,test
hirarako-0151-jpn-jodc_pahb,test
honolulu_hawaii-057b-usa-uhslc,test
johnston_atoll-1619000-usa-noaa,test
kahului-1615680-usa-noaa,test
kanazawako-0105-jpn-jodc_pahb,test
kanton-013b-kir-uhslc,test
kashiwazaki-gs08-jpn-jodc_giaj,test
kawaihae-552a-usa-uhslc,test
keelung-341a-chn-uhslc,test
kurihamako-0161-jpn-jodc_pahb,test
kutsugatako-0129-jpn-jodc_pahb,test
maizuru-hd24-jpn-jodc_jcg,test
maizuru-ma55-jpn-jodc_jma,test
matsumaeko-0121-jpn-jodc_pahb,test
minamiizu-hd12-jpn-jodc_jcg,test
miyakejima-357a-jpn-uhslc,test
miyako-ma09-jpn-jodc_jma,test
mokuoloe-1612480-usa-noaa,test
muroran-hd03-jpn-jodc_jcg,test
mutsuogawara-0110-jpn-jodc_pahb,test
naha-355a-jpn-uhslc,test
nanaoko-0106-jpn-jodc_pahb,test
nawiliwili-1611400-usa-noaa,test
naze-hd22-jpn-jodc_jcg,test
niigatakonishiko-0103-jpn-jodc_pahb,test
nikolski-9462450-usa-noaa,test
nuku_alofa-038a-ton-uhslc,test
nuku_hiva-031a-fra-uhslc,test
ofunato-ma10-jpn-jodc_jma,test
ogi-gs20-jpn-jodc_giaj,test
okada-ma17-jpn-jodc_jma,test
onahama-ma12-jpn-jodc_jma,test
oshoro-gs04-jpn-jodc_giaj,test
owase-ma24-jpn-jodc_jma,test
pago_bay-1631428-usa-noaa,test
pago_pago-056a-asm-uhslc,test
penrhyn-024a-cok-uhslc,test
rarotonga-023b-cok-uhslc,test
rikitea-016a-fra-uhslc,test
sado-ma79-jpn-jodc_jma,test
saigo-ma54-jpn-jodc_jma,test
sakai-ma53-jpn-jodc_jma,test
shimokita-ma74-jpn-jodc_jma,test
shirahama-ma27-jpn-jodc_jma,test
tago-gs22-jpn-jodc_giaj,test
tappi-hd27-jpn-jodc_jcg,test
tobishima-gs25-jpn-jodc_giaj,test
tomakomaihigashiko-0146-jpn-jodc_pahb,test
toyama-349a-jpn-uhslc,test
tsushima-ma72-jpn-jodc_jma,test
urakawa-hd02-jpn-jodc_jcg,test
uwajima-ma40-jpn-jodc_jma,test
village_cove-9464212-usa-noaa,test
wajima-gs03-jpn-jodc_giaj,test
yaizu-gs23-jpn-jodc_giaj,test
yokosuka-hd08-jpn-jodc_jcg,test
yonaguni-ma76-jpn-jodc_jma,test
yoshioka-hd26-jpn-jodc_jcg,test
