name,fold
muroran-hd03-jpn-jodc_jcg,train
murotomisaki-ma37-jpn-jodc_jma,train
mutsuogawara-0110-jpn-jodc_pahb,train
nakano_shima-345a-jpn-uhslc,train
nanaoko-0106-jpn-jodc_pahb,train
nantucket_island-8449130-usa-noaa,train
naples_fl-757a-usa-uhslc,train
nawiliwili-1611400-usa-noaa,train
naze-hd22-jpn-jodc_jcg,train
neah_bay_wa-558a-usa-uhslc,train
new_haven-8465705-usa-noaa,train
new_london_ct-744a-usa-uhslc,train
newport_ri-253a-usa-uhslc,train
nezugaseki-gs07-jpn-jodc_giaj,train
nikiski-9455760-usa-noaa,train
nikolski-9462450-usa-noaa,train
nishinoomote-363a-jpn-uhslc,train
nome_ak-595a-usa-uhslc,train
noto-ma80-jpn-jodc_jma,train
ocean_city_inlet-8570283-usa-noaa,train
odomari-hd20-jpn-jodc_jcg,train
ofunato-ma10-jpn-jodc_jma,train
oga-gs14-jpn-jodc_giaj,train
ogdensburg_ny-8311030-usa-noaa,train
ogi-gs20-jpn-jodc_giaj,train
oita-hd16-jpn-jodc_jcg,train
okushiri-gs24-jpn-jodc_giaj,train
olcott_ny-9052076-usa-noaa,train
omaezaki-ma20-jpn-jodc_jma,train
ominato-hd04-jpn-jodc_jcg,train
oregon_inlet_marina-8652587-usa-noaa,train
osaka-ma30-jpn-jodc_jma,train
oshoro-gs04-jpn-jodc_giaj,train
oswego_ny-9052030-usa-noaa,train
otaru-ma77-jpn-jodc_jma,train
otaruko-0138-jpn-jodc_pahb,train
owase-ma24-jpn-jodc_jma,train
oyster_landing_n_inlet_estuary-8662245-usa-noaa,train
pago_bay-1631428-usa-noaa,train
panama_city-8729108-usa-noaa,train
panama_city_beach-8729210-usa-noaa,train
pascagoula_noaa_lab-8741533-usa-noaa,train
pensacola_fl-762a-usa-uhslc,train
philadelphia-8545240-usa-noaa,train
point_iroquois_mi-9099004-usa-noaa,train
point_reyes-9415020-usa-noaa,train
port_alexander-9451054-usa-noaa,train
port_angeles_wa-584a-usa-uhslc,train
port_fourchon-8762075-usa-noaa,train
port_isabel-8779770-usa-noaa,train
port_orford_or-557a-usa-uhslc,train
port_san_luis-9412110-usa-noaa,train
port_townsend-9444900-usa-noaa,train
portland_me-252a-usa-uhslc,train
providence-8454000-usa-noaa,train
prudhoe_bay_ak-579a-usa-uhslc,train
quonset_point-8454049-usa-noaa,train
red_dog_dock-9491094-usa-noaa,train
rock_cut_mi-9076024-usa-noaa,train
rockport_tx-769a-usa-uhslc,train
rough_and_ready_island-rri-usa-cdwr,train
sabine_pass_north-8770570-usa-noaa,train
sacramento_r_at_snodgrass-sgx-usa-cdwr,train
sado-ma79-jpn-jodc_jma,train
saigo-ma54-jpn-jodc_jma,train
saipan-028b-usa-uhslc,train
sakai-ma53-jpn-jodc_jma,train
sakatako-0102-jpn-jodc_pahb,train
san_diego-9410170-usa-noaa,train
san_joaquin_r_at_brandt_bridge-bdt-usa-cdwr,train
san_joaquin_r_at_rindge_pump-rgp-usa-cdwr,train
san_juan_pr-245a-usa-uhslc,train
sand_point-9459450-usa-noaa,train
sandy_hook-8531680-usa-noaa,train
santa_barbara_ca-577a-usa-uhslc,train
santa_monica_ca-578a-usa-uhslc,train
seavey_island-8419870-usa-noaa,train
seldovia_ak-561a-usa-uhslc,train
sendaiko-0112-jpn-jodc_pahb,train
seward-9455090-usa-noaa,train
sewells_point-8638610-usa-noaa,train
shibushiko-0114-jpn-jodc_pahb,train
shimizuminato-ma19-jpn-jodc_jma,train
shimokita-ma74-jpn-jodc_jma,train
shimonoseki-ma51-jpn-jodc_jma,train
ship_john_shoal-8537121-usa-noaa,train
shirahama-ma27-jpn-jodc_jma,train
sitka_ak-559a-usa-uhslc,train
skagway-9452400-usa-noaa,train
solomons_island-8577330-usa-noaa,train
soma-gs18-jpn-jodc_giaj,train
south_beach-9435380-usa-noaa,train
st_helens-9439201-usa-noaa,train
sturgeon_point_ny-9063028-usa-noaa,train
sumoto-ma32-jpn-jodc_jma,train
susa-gs16-jpn-jodc_giaj,train
tago-gs22-jpn-jodc_giaj,train
tajiri-gs10-jpn-jodc_giaj,train
tanegashima-ma75-jpn-jodc_jma,train
tannowa-ma29-jpn-jodc_jma,train
tappi-hd27-jpn-jodc_jcg,train
the_battery-8518750-usa-noaa,train
tobishima-gs25-jpn-jodc_giaj,train
tokachiko-0122-jpn-jodc_pahb,train
toke_point-9440910-usa-noaa,train
tokuyama-hd15-jpn-jodc_jcg,train
tolchester_beach-8573364-usa-noaa,train
tosashimizu-ma39-jpn-jodc_jma,train
toyama-349a-jpn-uhslc,train
trident_pier-8721604-usa-noaa,train
turner_cut_near_holt-trn-usa-cdwr,train
uchiura-ma18-jpn-jodc_jma,train
urakawa-hd02-jpn-jodc_jcg,train
us_slip_mi-9076060-usa-noaa,train
uwajima-ma40-jpn-jodc_jma,train
vaca_key-8723970-usa-noaa,train
valdez_ak-562a-usa-uhslc,train
vancouver-9440083-usa-noaa,train
venice_island-vne-usa-cdwr,train
village_cove-9464212-usa-noaa,train
virginia_key-8723214-usa-noaa,train
wachapreague-8631044-usa-noaa,train
wajima-gs03-jpn-jodc_giaj,train
wakayama-ma28-jpn-jodc_jma,train
wake-051a-usa-uhslc,train
wakkanai-360a-jpn-uhslc,train
washington-8594900-usa-noaa,train
wells-8419317-usa-noaa,train
west_bank_1-8762482-usa-noaa,train
westport-9441102-usa-noaa,train
wilmington_nc-750a-usa-uhslc,train
windmill_point-8636580-usa-noaa,train
woods_hole-8447930-usa-noaa,train
wrightsville_beach-8658163-usa-noaa,train
wyandotte_mi-9044030-usa-noaa,train
yaizu-gs23-jpn-jodc_giaj,train
yakutat_ak-570a-usa-uhslc,train
yonaguni-ma76-jpn-jodc_jma,train
yorktown_uscg_training_center-8637689-usa-noaa,train
yoshioka-hd26-jpn-jodc_jcg,train
awayuki-ma69-jpn-jodc_jma,val
bakar-bak-hrv-uz,val
buffalo_ny-9063020-usa-noaa,val
faraday-700a-ata-uhslc,val
funafuti-67440-tuv-bom,val
geraldton-62290-aus-bom,val
goods_island-58200-aus-bom,val
hiron_point-134a-bgd-uhslc,val
honiara-009b-slb-uhslc,val
kabelvag-kab-nor-nhs,val
keelung-341a-chn-uhslc,val
king_cove-9459881-usa-noaa,val
lagos_algarve-723a-prt-uhslc,val
legaspi-371a-phl-uhslc,val
lyttelton-667a-nzl-uhslc,val
majuro-67680-mhl-bom,val
male_hulule-108b-mdv-uhslc,val
matarani-094b-per-uhslc,val
mina_sulman-182a-bhr-uhslc,val
moerdijk-moerdk-nld-rws,val
mokelumne_r_at_bensons_ferry_nr_thorton-ben-usa-cdwr,val
mombasa-101a-ken-uhslc,val
nuku_alofa-038a-ton-uhslc,val
ortona-ort-ita-ispra,val
patonga-212440-aus-bom,val
pilots_station_east-8760922-usa-noaa,val
pt_la_rue-121a-syc-uhslc,val
puerto_armuelles-304b-pan-uhslc,val
rarotonga-023b-cok-uhslc,val
saldahna_bay-703a-zaf-uhslc,val
shute_harbour-59410-aus-bom,val
socoa_60minute-soc-fra-cmems,val
springmaid_pier-8661070-usa-noaa,val
stpetersburg-stp-rus-cmems,val
tarawa_betio-67590-kir-bom,val
tumaco-303a-col-uhslc,val
valencia-val-esp-cmems,val
winter_harbour_bc-8735-can-meds,val
wladyslawowo-wla-pol-eseas,val
yap-008b-fsm-uhslc,val
aburatsubo-gs01-jpn-jodc_giaj,test
anchorage-9455920-usa-noaa,test
andenes-800a-nor-uhslc,test
arrecife-arre-esp-ieo,test
atlantic_city-8534720-usa-noaa,test
ballen-bal-dnk-cmems,test
bar_harbor-8413320-usa-noaa,test
base_prat-730a-chl-uhslc,test
bermagui-219470-aus-bom,test
bintulu-387a-mys-uhslc,test
bowen-59320-aus-bom,test
busselton_port_geographe-bsgeo01-aus-bom,test
cape_vincent_ny-9052000-usa-noaa,test_xdom
cherry_point-9449424-usa-noaa,test
cordemais_60minute-cor-fra-cmems,test_xdom
dakar-223e-sen-uhslc,test
dry_dock_mi-9014087-usa-noaa,test_xdom
dunkerque-2-fra-refmar,test
durban-181a-zaf-uhslc,test
esbjerg-esb-dnk-dmi,test
ferrol2-fer-esp-cmems,test
fremantle-175a-aus-uhslc,test
fuerteventura-fue-esp-cmems,test
funchal-218b-prt-uhslc,test
gan-109a-mdv-uhslc,test
goderich_ontario-11860-can-meds,test_xdom
hechthausen-83-deu-wsv,test_xdom
hobart-339a-aus-uhslc,test
holyhead-hol-gbr-bodc,test
humboldt_bay_ca-576a-usa-uhslc,test
ibis-ibs-usa-cdwr,test_xdom
izuhara-hd23-jpn-jodc_jcg,test
jervis_bay-216470-aus-bom,test
juan_fernandez-021b-chl-uhslc,test
kanton-013b-kir-uhslc,test
killybegs_port-kil-irl-mi_c,test
kollmar-88-deu-wsv,test_xdom
kungsvik-kun-swe-cmems,test
kurihamako-0161-jpn-jodc_pahb,test
lameshur_bay-9751381-usa-noaa,test
lamu-149b-ken-uhslc,test
lapalma-lap-esp-cmems,test
lautoka-402a-fji-uhslc,test
ludington_mi-9087023-usa-noaa,test_xdom
madeira-715a-bra-uhslc,test
marysville_mi-9014084-usa-noaa,test_xdom
melbourne_williamstown-60780-aus-bom,test
melville_bay_gove_harbour-63480-aus-bom,test
morgans_point-8770613-usa-noaa,test
motril-mot-esp-cmems,test
nagasaki-362a-jpn-uhslc,test
naha-355a-jpn-uhslc,test
nice-339-fra-refmar,test
nieuwe_statenzijl-nieuwstzl-nld-rws,test_xdom
niigatakonishiko-0103-jpn-jodc_pahb,test
numbo_noumea-659-fra-refmar,test
onahama-ma12-jpn-jodc_jma,test
onisaki-gs09-jpn-jodc_giaj,test
paita-678b-per-uhslc,test
palma-palm-esp-ieo,test
papeete-015b-fra-uhslc,test
penrhyn-024a-cok-uhslc,test
pohnpei-67950-fsm-bom,test
port_aux_basques-665-can-meds,test
port_chicago-9415144-usa-noaa,test
port_douglas-59040-aus-bom,test
port_elizabeth-184a-zaf-uhslc,test
port_inland_mi-9087096-usa-noaa,test_xdom
port_manatee-8726384-usa-noaa,test
puerto_montt-684a-chl-uhslc,test
rechtenfleth-4108-deu-wsv,test_xdom
richmond-9414863-usa-noaa,test
rikitea-016a-fra-uhslc,test
rumoiko-0132-jpn-jodc_pahb,test
saint_nazaire-37-fra-refmar,test
salalah-114a-omn-uhslc,test
san_juan-096a-per-uhslc,test
sandakan-389a-mys-uhslc,test
seemannshoft_pegel_hpa-3345-deu-wsv,test_xdom
simrishamn-sim-swe-cmems,test
skamokawa-9440569-usa-noaa,test_xdom
smogen-smo-swe-cmems,test
stanley-sta-gbr-noc,test
syowa_station_antarctica-hd50-ata-jodc_jcg,test_xdom
tacoma-9446484-usa-noaa,test
takamatsu-ma35-jpn-jodc_jma,test
tallinn-tal-est-cmems,test
tofino_bc-8615-can-meds,test
tomakomaihigashiko-0146-jpn-jodc_pahb,test
tomakomainishiko-0136-jpn-jodc_pahb,test
tregde-804a-nor-uhslc,test
uragami-ma25-jpn-jodc_jma,test
ushuaia-600a-arg-uhslc,test
varennes-15660-can-meds,test
veracruz_ver-250a-mex-uhslc,test
viken-vik-swe-cmems,test
wehr_geesthacht_up-101-deu-wsv,test_xdom
west_channel_pile-60739-aus-bom,test
weymouth-wey-gbr-cmems,test
yokosuka-hd08-jpn-jodc_jcg,test
